Options:
Model:                           Independent Contrasts
Tree File Name:                  Rhizobiales.trees
Data File Name:                  LnGenomeSize.txt
Log File Name:                   LnGenomeSize.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            1676938870
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      11000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   LnGenomeSize.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     2
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
Tags:	1
	Tag-Devosia	8	Devosia_enhydra_ATCC_23634 Devosia_sp_Root105 Devosia_sp_Root436 Devosia_psychrophila_CGMCC_1_10210 Devosia_sp_LC5 Devosia_sp_Leaf420 Devosia_sp_Root685 Devosia_sp_S37 
Restrictions:
    Alpha-1                      None
    Sigma-1                      None
Prior Information:
    Priors
        Alpha-1 - uniform -100.00 100.00 
        Sigma-1 - uniform 0.00 100.00 
        AncState-1 - uniform -100.00 100.00 
Node reconstruction / fossilisation:
	MRCA DevosiaAnc Tag-Devosia
Removed taxa:
          Rhizobium_alamii_YR584
Tree Information
     Trees:                      1000
     Taxa:                       160
     Sites:                      1
Iteration	Lh	Tree No	Alpha 1	Sigma^2 1	DevosiaAnc Alpha	
1378000	80.010276	82	15.109315663578	0.303380728988	15.239265	
1379000	82.259030	106	15.261645593075	0.236334350925	15.240711	
1380000	79.481502	58	15.330167402592	0.194681043864	15.242913	
1381000	82.908362	504	15.244601468478	0.249636697450	15.240512	
1382000	82.597919	535	15.296864500231	0.246051593587	15.242565	
1383000	81.900636	271	15.153943070946	0.255035104713	15.236527	
1384000	79.736064	696	15.231373195276	0.315106866172	15.240333	
1385000	82.005726	79	15.302631637046	0.218671447770	15.240709	
1386000	76.638815	164	15.309162354586	0.358707996074	15.244681	
1387000	81.535118	711	15.347388406849	0.239760427504	15.240023	
1388000	82.585160	458	15.214837175821	0.253688548307	15.243821	
1389000	83.192500	197	15.242930031073	0.244620821807	15.243119	
1390000	82.407085	255	15.165281281739	0.246018945368	15.242117	
1391000	81.463812	2	15.285648967159	0.217402093871	15.241245	
1392000	82.910923	518	15.225886563600	0.255111911228	15.242956	
1393000	84.286092	375	15.242950890507	0.254193793930	15.244520	
1394000	82.039772	529	15.053707328002	0.269416133606	15.241917	
1395000	82.905325	402	15.150892283419	0.239797037887	15.242449	
1396000	82.817612	917	15.189925903189	0.246079200632	15.245612	
1397000	82.781580	711	15.240203353960	0.224928698997	15.240023	
1398000	82.700095	616	15.274673301472	0.251423903603	15.241363	
1399000	82.958183	520	15.315119089320	0.260743226576	15.242138	
1400000	83.427709	101	15.197718827980	0.224836134376	15.242164	
1401000	80.295210	656	15.080655594785	0.270254342139	15.242671	
1402000	81.929345	374	15.075597489722	0.269444733676	15.242995	
1403000	82.180441	480	15.112005507556	0.259126550825	15.242397	
1404000	82.338937	789	15.265419416124	0.268064306349	15.243681	
1405000	83.600386	172	15.291937547555	0.232478210526	15.243145	
1406000	81.077508	463	15.221122685060	0.291991657383	15.242856	
1407000	81.572219	385	15.126237559684	0.275748551194	15.243942	
1408000	81.526947	773	15.148809317162	0.285950820484	15.241728	
1409000	81.083711	693	15.220874443161	0.231773216809	15.238891	
1410000	83.892369	637	15.252452231957	0.243088540721	15.245817	
1411000	81.797374	971	15.341356836076	0.264304164578	15.241923	
1412000	81.990203	689	15.237713685070	0.196102375425	15.241867	
1413000	83.778456	899	15.201392825452	0.218952257441	15.243584	
1414000	82.721273	653	15.122398629580	0.243776760180	15.243210	
1415000	81.461885	705	15.238564712553	0.269110620345	15.241242	
1416000	80.756194	353	15.182309554946	0.189207319443	15.243106	
1417000	82.517971	592	15.187892971623	0.214006624290	15.240065	
1418000	83.281620	395	15.216653159051	0.263882953225	15.244839	
1419000	82.386416	274	15.292618682177	0.226862061109	15.244413	
1420000	82.249233	406	15.307187279152	0.256918507779	15.240414	
1421000	82.813509	830	15.247191794918	0.273387322067	15.242353	
1422000	83.068375	670	15.128862088307	0.257591673390	15.242052	
1423000	80.566630	276	14.996533267201	0.258846252420	15.245560	
1424000	80.025640	466	15.023796176456	0.286479927689	15.241446	
1425000	83.213268	736	15.166720772940	0.265904442343	15.239065	
1426000	82.034218	922	15.166758583961	0.255382297588	15.243009	
1427000	82.414862	614	15.196140693153	0.223623059584	15.241198	
1428000	82.407180	686	15.182586710854	0.271393764575	15.243040	
1429000	82.215675	675	15.134713220449	0.236363119991	15.242863	
1430000	82.168189	69	15.195121605447	0.223655189795	15.243546	
1431000	81.803938	937	15.214519793012	0.263601689708	15.242635	
1432000	82.228250	601	15.231917142122	0.274495994463	15.242438	
1433000	81.754840	567	15.328428405928	0.238130462468	15.245675	
1434000	81.290354	628	15.211155490507	0.294271545303	15.241459	
1435000	82.531946	967	15.142454191923	0.248072739347	15.243464	
1436000	83.903403	520	15.185368213578	0.236737100813	15.242138	
1437000	82.719534	426	15.127668373256	0.244166275521	15.242068	
1438000	83.628910	168	15.280573512789	0.230882337680	15.240818	
1439000	81.937035	973	15.145166779073	0.253444181328	15.238536	
1440000	83.215842	360	15.288222327442	0.212617942254	15.241068	
1441000	81.977369	498	15.029855619938	0.231465537483	15.242537	
1442000	79.116287	417	15.092506722161	0.328475501798	15.242676	
1443000	82.542154	765	15.138122480850	0.268852088869	15.243738	
1444000	76.915200	220	14.893201206470	0.272547893803	15.244675	
1445000	79.771210	907	15.147942005476	0.190131828867	15.244530	
1446000	79.808391	687	15.119228361083	0.191375339994	15.240715	
1447000	81.980072	185	15.320581058173	0.247664281653	15.243144	
1448000	80.022390	249	15.338757361226	0.304787342373	15.242567	
1449000	80.636120	248	15.087432167486	0.236765469465	15.244183	
1450000	81.185127	237	15.300183483444	0.285249430132	15.242702	
1451000	83.027616	667	15.214262894826	0.251028873305	15.244723	
1452000	83.439396	827	15.121810403920	0.241294971296	15.241433	
1453000	82.867020	375	15.194644432884	0.189117280265	15.244520	
1454000	83.418174	775	15.295707016808	0.246615529357	15.241856	
1455000	82.935591	879	15.247033746476	0.234229430660	15.241534	
1456000	82.049082	950	15.250760319295	0.208271067060	15.240216	
1457000	81.890536	181	15.279101426503	0.216830853568	15.242439	
1458000	82.979605	146	15.229925814089	0.243852231618	15.243388	
1459000	82.419271	466	15.127197786079	0.247695626043	15.241446	
1460000	81.971347	588	15.103567746879	0.242247090014	15.241420	
1461000	83.763695	853	15.165589402854	0.238314713381	15.243209	
1462000	81.506174	92	15.111148498863	0.272673654594	15.243304	
1463000	80.587138	923	15.183386170018	0.201000806248	15.242640	
1464000	82.587962	691	15.310809375024	0.227133268670	15.242695	
1465000	81.406754	702	15.241182659073	0.260742563859	15.241060	
1466000	84.082206	439	15.285795928044	0.233459200244	15.241570	
1467000	82.578373	748	15.267997940626	0.214431011769	15.241328	
1468000	83.400789	691	15.244328463812	0.233496516844	15.242695	
1469000	81.506320	168	15.159569420382	0.305828882428	15.240818	
1470000	81.678836	997	15.298517548055	0.240407454110	15.240120	
1471000	79.472262	244	15.356587569608	0.296924692386	15.240131	
1472000	81.989808	160	15.273549737230	0.251821287376	15.241975	
1473000	83.975577	498	15.132126773126	0.225632175954	15.242537	
1474000	84.023643	441	15.224981673615	0.210314712863	15.243410	
1475000	78.282302	129	15.235186437060	0.169332181472	15.242713	
1476000	82.719064	967	15.185947495640	0.223350254934	15.243464	
1477000	82.209742	510	15.196188710917	0.252143252926	15.241492	
1478000	83.564755	626	15.158380725074	0.268256072912	15.243294	
1479000	84.067540	168	15.201578405318	0.233360167661	15.240818	
1480000	79.154138	827	15.138865588164	0.344195667146	15.241433	
1481000	81.706854	864	15.193500680696	0.217612131442	15.244208	
1482000	81.393358	769	15.176676168224	0.236148087428	15.242450	
1483000	83.314110	288	15.294428672909	0.244376632670	15.242655	
1484000	81.518370	117	15.145147590561	0.277882046444	15.239748	
1485000	82.238043	194	15.207483297761	0.280132625685	15.242759	
1486000	81.492915	358	15.326614540389	0.235820489473	15.240819	
1487000	80.109233	901	15.267382373989	0.194298028529	15.241448	
1488000	82.721659	777	15.188510541643	0.222163331183	15.242508	
1489000	82.053883	59	15.088582724853	0.240988267668	15.243348	
1490000	78.982228	268	14.995555820789	0.291188188168	15.244382	
1491000	83.479917	830	15.161480148700	0.234380542605	15.242353	
1492000	81.618970	689	15.093925916649	0.291742597518	15.241867	
1493000	83.490869	163	15.118547583548	0.223692861932	15.245555	
1494000	82.025813	538	15.231302252513	0.250479982827	15.243345	
1495000	81.320015	549	15.099461206999	0.212609434305	15.243236	
1496000	81.927531	618	15.131037988973	0.241493054949	15.241948	
1497000	81.647203	935	15.085710117278	0.271107595603	15.242529	
1498000	81.190528	43	15.085995545091	0.287848408058	15.240867	
1499000	81.109181	275	15.107407020116	0.254645456408	15.241656	
1500000	81.891387	24	15.148376133434	0.272459771655	15.244447	
1501000	83.602235	689	15.220158672105	0.251076398038	15.241867	
1502000	81.307887	998	15.126355658687	0.280371801561	15.243998	
1503000	82.511647	140	15.179611891374	0.244733512407	15.244061	
1504000	82.259449	462	15.213168421084	0.275861060617	15.242085	
1505000	81.189451	987	15.273593834628	0.216322936488	15.240710	
1506000	83.048553	877	15.179549080555	0.209950903924	15.242594	
1507000	83.391404	878	15.137193106586	0.245561048667	15.241457	
1508000	82.774597	575	15.204540537325	0.276227375209	15.241435	
1509000	82.635041	827	15.077146170190	0.249175748017	15.241433	
1510000	82.528141	146	15.109769115906	0.240505272472	15.243388	
1511000	81.647683	23	15.072366996414	0.239570358732	15.243311	
1512000	83.094876	341	15.140268717831	0.218061888346	15.242487	
1513000	83.404658	877	15.166426989287	0.219498736227	15.242594	
1514000	84.007398	626	15.183149537968	0.256962166409	15.243294	
1515000	81.203298	386	15.138197848621	0.302545859994	15.243073	
1516000	81.088563	834	15.122147526058	0.212725701155	15.241682	
1517000	83.489241	529	15.279871786753	0.237716622999	15.241917	
1518000	82.497091	157	15.276777045279	0.221170373989	15.243683	
1519000	83.048250	545	15.240474254069	0.253238987732	15.241365	
1520000	81.975004	849	15.309253063973	0.245947995644	15.240132	
1521000	82.397445	35	15.142765844918	0.240499904182	15.243834	
1522000	82.934311	575	15.207599773453	0.271523736783	15.241435	
1523000	82.532421	58	15.145403961325	0.251980088246	15.242913	
1524000	79.128591	504	15.429916133577	0.241476518997	15.240512	
1525000	83.788701	523	15.128355651420	0.236830707106	15.243614	
1526000	81.572162	757	15.331002241916	0.270294754609	15.242265	
1527000	81.672018	535	15.195901204200	0.194532588152	15.242565	
1528000	83.090623	759	15.205176488923	0.238569492071	15.239424	
1529000	82.690380	428	15.170537154219	0.254846061300	15.241091	
1530000	82.842287	262	15.176712737854	0.229797555213	15.241916	
1531000	83.506348	893	15.136289550343	0.237473256657	15.240259	
1532000	82.195408	352	15.047922935870	0.238576457161	15.240975	
1533000	80.717401	941	15.198033242654	0.289231083084	15.243824	
1534000	80.764024	640	15.101374017505	0.265991804987	15.243146	
1535000	80.066219	107	15.364595208271	0.242122611738	15.240089	
1536000	81.175121	128	15.281163983789	0.287860110621	15.243038	
1537000	79.226124	198	15.266297718093	0.319503994542	15.241002	
1538000	83.061697	61	15.152329571967	0.243451351561	15.241297	
1539000	80.572631	190	15.045712966826	0.215408284516	15.242382	
1540000	82.262312	830	15.069750961748	0.250119877302	15.242353	
1541000	82.448685	621	15.192200414720	0.257266065979	15.242483	
1542000	82.961248	351	15.165668960859	0.251592276930	15.242332	
1543000	82.209029	484	15.161564213802	0.286027798460	15.241565	
1544000	82.494781	175	15.218182371903	0.286134532581	15.245080	
1545000	81.831312	675	15.252233755535	0.275094460899	15.242863	
1546000	81.413654	451	15.239172222564	0.211415976618	15.240894	
1547000	83.054396	115	15.192338813515	0.267241886734	15.238417	
1548000	82.722525	598	15.133258977236	0.225705815768	15.240580	
1549000	81.527924	297	15.367174276613	0.221460650849	15.244354	
1550000	80.344432	457	15.365818848667	0.272240291690	15.243315	
1551000	82.827652	395	15.213743655337	0.277743710995	15.244839	
1552000	83.277640	571	15.214422678630	0.250097028246	15.243611	
1553000	83.649215	893	15.156592212112	0.236425125681	15.240259	
1554000	79.946033	78	15.097276675698	0.221932357670	15.243498	
1555000	82.674638	910	15.179191855638	0.257640041364	15.241306	
1556000	82.150338	463	15.159974240098	0.233687431829	15.242856	
1557000	81.634215	349	15.131098400742	0.216275330338	15.241353	
1558000	82.013603	735	15.282448887010	0.277113286534	15.245244	
1559000	83.890738	853	15.248384018617	0.244093590670	15.243209	
1560000	81.921687	476	15.245674068577	0.212300293391	15.242268	
1561000	82.688430	683	15.246770946911	0.222133345939	15.241160	
1562000	79.595113	176	15.172649095845	0.322881603678	15.241333	
1563000	81.844358	671	15.277769043611	0.248006536522	15.240502	
1564000	84.336244	498	15.234796172957	0.248504906592	15.242537	
1565000	82.173418	532	15.279841552343	0.204182775976	15.241785	
1566000	82.920728	853	15.331999251166	0.247752577655	15.243209	
1567000	81.571815	274	15.272663725462	0.290777749066	15.244413	
1568000	83.274700	892	15.208616144013	0.239082747065	15.241458	
1569000	81.253027	827	15.269185244730	0.188321042865	15.241433	
1570000	80.951749	267	15.132564341844	0.220861484793	15.240615	
1571000	82.392771	504	15.232938778897	0.214749063294	15.240512	
1572000	81.228662	261	15.237805808235	0.292028666803	15.242788	
1573000	83.486128	439	15.230845605282	0.201067636918	15.241570	
1574000	80.161601	375	15.423441802161	0.205375357580	15.244520	
1575000	84.018191	637	15.227281772293	0.232263214431	15.245817	
1576000	84.015281	439	15.206882507146	0.208757393675	15.241570	
1577000	81.553720	537	15.071747509411	0.259957875831	15.240257	
1578000	81.585444	226	15.383758652655	0.233459540919	15.242600	
1579000	81.666077	916	15.320239681977	0.266919084179	15.242163	
1580000	82.250778	816	15.273316229283	0.274315558323	15.241823	
1581000	83.299541	213	15.226299405876	0.264337500381	15.242473	
1582000	82.602724	180	15.259103219343	0.248745070055	15.239325	
1583000	80.634928	233	15.174423767984	0.271163919081	15.244466	
1584000	80.955639	125	15.167392813742	0.277608145240	15.243443	
1585000	82.704685	406	15.268045799137	0.254169633070	15.240414	
1586000	81.783703	124	15.147845747898	0.277195874948	15.241578	
1587000	82.111077	381	15.307144932918	0.253220583832	15.242177	
1588000	81.682364	912	15.194786105183	0.262244073374	15.242789	
1589000	82.154785	509	15.310220333605	0.258778900262	15.240678	
1590000	82.272904	517	15.133338286306	0.243891243399	15.241318	
1591000	82.726968	193	15.160979023383	0.258196798172	15.243057	
1592000	83.076291	498	15.084210341752	0.258326834325	15.242537	
1593000	81.679834	387	15.175739033059	0.236847340208	15.241186	
1594000	82.210359	814	15.281649786575	0.208703647333	15.244561	
1595000	82.918352	844	15.196787736618	0.246755235770	15.243453	
1596000	82.287835	70	15.111437140050	0.233120846931	15.241970	
1597000	81.152044	404	15.086887688293	0.280420696678	15.242090	
1598000	81.410794	290	15.095550817997	0.247955960217	15.241054	
1599000	82.953068	516	15.121603640163	0.215653743263	15.242697	
1600000	83.917180	163	15.139799816556	0.236518821946	15.245555	
1601000	83.971135	827	15.237903942778	0.229304260319	15.241433	
1602000	77.415073	369	14.982046955228	0.302442818194	15.242449	
1603000	80.474003	965	15.364541947072	0.219013588960	15.242496	
1604000	81.066008	509	15.074791589854	0.268555555818	15.240678	
1605000	82.707044	819	15.186510263035	0.249507508526	15.243082	
1606000	81.992018	504	15.122829686587	0.269783765004	15.240512	
1607000	82.832741	902	15.302570282281	0.247729974953	15.241461	
1608000	81.864948	885	15.345245325781	0.232704635499	15.242225	
1609000	82.316360	1000	15.032146360673	0.259913601319	15.242344	
1610000	83.347233	689	15.263687492866	0.227251535270	15.241867	
1611000	83.854602	637	15.204962268815	0.258012258276	15.245817	
1612000	81.928267	123	15.169829777175	0.244415039008	15.242612	
1613000	78.990690	525	15.401466527267	0.283399087226	15.235102	
1614000	82.364339	294	15.187377474367	0.269170845015	15.245221	
1615000	82.818899	553	15.279386572339	0.266332425574	15.239204	
1616000	81.540740	359	15.185647926148	0.254276146939	15.242011	
1617000	82.262760	63	15.226165432500	0.241222160586	15.242521	
1618000	81.812847	907	15.130937532952	0.220781620544	15.244530	
1619000	82.194918	733	15.116981548026	0.249175664063	15.242515	
1620000	82.743346	838	15.268118360490	0.239944627739	15.241551	
1621000	84.002953	168	15.233105147061	0.231767946465	15.240818	
1622000	82.201921	843	15.339278910906	0.251480602192	15.243596	
1623000	81.975970	643	15.235970128361	0.272118845990	15.241246	
1624000	82.600579	163	15.256561840120	0.290242942466	15.245555	
1625000	82.676122	102	15.184811584390	0.250131420511	15.243328	
1626000	81.814294	535	15.281838964608	0.281395978374	15.242565	
1627000	83.094186	895	15.300235724277	0.215496337935	15.242675	
1628000	82.024338	940	15.237214262895	0.230586778514	15.243615	
1629000	82.760513	885	15.291223859097	0.228472717815	15.242225	
1630000	82.087429	923	15.152958130422	0.246597784912	15.242640	
1631000	81.187545	419	15.252358478299	0.253454341611	15.242504	
1632000	81.584024	789	15.071512369534	0.275861436889	15.243681	
1633000	80.152234	397	15.156536282404	0.290006679615	15.240908	
1634000	83.410025	657	15.252979101620	0.248272867773	15.239335	
1635000	80.461319	228	15.211302699094	0.197311927470	15.244740	
1636000	81.215173	368	15.142056606096	0.207652784508	15.239771	
1637000	81.644098	547	15.126053097871	0.256299579982	15.244926	
1638000	80.557129	696	15.318079898873	0.283206713481	15.240333	
1639000	82.523735	919	15.252552305238	0.211589330509	15.244211	
1640000	78.020634	283	15.410230109297	0.211740991275	15.241983	
1641000	81.505217	675	15.180082318068	0.289163702216	15.242863	
1642000	84.210151	498	15.265855321925	0.243138546673	15.242537	
1643000	81.860428	117	15.247713005775	0.280333605254	15.239748	
1644000	83.110247	498	15.100557043624	0.212929222045	15.242537	
1645000	81.970024	41	15.156351466171	0.232774886110	15.243860	
1646000	83.424825	830	15.245943670243	0.226383030398	15.242353	
1647000	83.870355	288	15.185279106774	0.226788295436	15.242655	
1648000	83.204500	824	15.195620574901	0.263781885874	15.242803	
1649000	80.309533	62	15.062154938335	0.284023597549	15.242787	
1650000	79.839023	423	15.252021333792	0.187151690866	15.242067	
1651000	82.157188	699	15.318530303440	0.234673354262	15.240011	
1652000	82.499726	773	15.241720964146	0.249275052908	15.241728	
1653000	81.029300	687	15.059812802284	0.277496326011	15.240715	
1654000	83.553310	843	15.222697976939	0.224371060089	15.243596	
1655000	82.537103	418	15.226035675216	0.256198394023	15.244264	
1656000	82.357404	792	15.174170368227	0.239457310928	15.239965	
1657000	81.219760	290	15.208085830510	0.207444647363	15.241054	
1658000	82.259637	353	15.202264563172	0.206478199067	15.243106	
1659000	81.415773	1	15.235929008332	0.284801746784	15.241913	
1660000	82.296385	73	15.176378720323	0.247275787321	15.240324	
1661000	83.632738	516	15.159577130182	0.256897329182	15.242697	
1662000	82.608913	575	15.291691081446	0.224616393050	15.241435	
1663000	80.275437	753	15.262065175474	0.279634037391	15.242764	
1664000	83.127721	335	15.180952804546	0.247347425136	15.241920	
1665000	82.473314	3	15.188015489271	0.257287107044	15.241014	
1666000	82.284161	690	15.210027383869	0.228084012509	15.245211	
1667000	77.611302	489	15.148415325192	0.177996146353	15.243634	
1668000	80.026873	170	15.193036337825	0.206982454348	15.243298	
1669000	79.894065	91	15.216239249618	0.297147459837	15.239353	
1670000	81.600748	623	15.211552835813	0.265582482085	15.239650	
1671000	80.664938	934	15.026366372617	0.274995691779	15.242548	
1672000	81.474950	635	15.137288370887	0.259540131037	15.241690	
1673000	82.942440	729	15.228177118198	0.236106966857	15.242616	
1674000	81.128982	103	15.290583583255	0.293124187301	15.244044	
1675000	81.075417	750	15.234503614072	0.278509095406	15.241169	
1676000	82.041980	14	15.267361317746	0.239829615709	15.240491	
1677000	81.106082	37	15.076435909154	0.244175937661	15.243154	
1678000	81.249771	953	15.331580038782	0.286792048763	15.242551	
1679000	81.294976	720	15.294749196238	0.262222167608	15.242704	
1680000	81.489846	410	15.333834207630	0.221190123550	15.236696	
1681000	82.650048	651	15.158960402806	0.232290662485	15.244322	
1682000	82.249073	119	15.193305060112	0.213302065497	15.240853	
1683000	82.704163	592	15.170253152703	0.265291848746	15.240065	
1684000	81.930364	453	15.240764097450	0.233624870504	15.239159	
1685000	82.944538	684	15.213981356186	0.215565751034	15.242812	
1686000	81.929499	971	15.335246349645	0.228353294559	15.241923	
1687000	82.506341	193	15.240518000741	0.218500909901	15.243057	
1688000	82.425057	58	15.168095001118	0.264210289820	15.242913	
1689000	82.912187	784	15.256456621705	0.229410693640	15.241741	
1690000	81.458058	92	15.306996260068	0.223804093771	15.243304	
1691000	82.377488	916	15.206816710338	0.267754019872	15.242163	
1692000	78.046029	270	15.385863154964	0.209265058747	15.241190	
1693000	81.907773	878	15.129678841163	0.201005143452	15.241457	
